,Unnamed: 0,sub,band,lang,lab,ch,mod,r
385,385,SD010,dp,eng,labeled,LA2,full,-0.3354647288327196
386,386,SD010,dp,eng,labeled,RA5,linear,0.05354023568667242
387,387,SD010,dp,eng,labeled,RA5,full,-0.07710598335884239
388,388,SD010,dp,eng,labeled,RHT2,linear,-0.07273162545392313
389,389,SD010,dp,eng,labeled,RHT2,full,-0.14422679432890328
390,390,SD010,dp,eng,labeled,RHT8,linear,0.0638251966925817
391,391,SD010,dp,eng,labeled,RHT8,full,-0.17998592846040806
392,392,SD010,dp,eng,labeled,LA8,linear,0.016565461216415167
393,393,SD010,dp,eng,labeled,LA8,full,-0.09104846684427116
394,394,SD010,dp,eng,labeled,RHB1,linear,0.022248238183168158
395,395,SD010,dp,eng,labeled,RHB1,full,-0.13526481406628266
396,396,SD010,dp,eng,labeled,RAC1,linear,0.003700502871140072
397,397,SD010,dp,eng,labeled,RAC1,full,-0.06711569706824505
398,398,SD010,dp,eng,labeled,ROF5,linear,0.0068406962383090845
399,399,SD010,dp,eng,labeled,ROF5,full,-0.02743940938336609
400,400,SD010,dp,eng,labeled,LAC3,linear,0.09978176652236606
401,401,SD010,dp,eng,labeled,LAC3,full,-0.18133801804119296
402,402,SD010,dp,eng,labeled,LAC9,linear,0.06593083697111063
403,403,SD010,dp,eng,labeled,LAC9,full,-0.09736299124429994
404,404,SD010,dp,eng,labeled,LOF7,linear,0.1132256999886934
405,405,SD010,dp,eng,labeled,LOF7,full,-0.12686239993648307
406,406,SD010,dp,eng,labeled,LHH8,linear,0.04132763382989218
407,407,SD010,dp,eng,labeled,LHH8,full,-0.12796433214591985
408,408,SD010,dp,eng,labeled,LHH2,linear,0.09645214753472124
409,409,SD010,dp,eng,labeled,LHH2,full,-0.16255204587607786
410,410,SD010,dp,eng,labeled,LA10,linear,-0.2147577510223336
411,411,SD010,dp,eng,labeled,LA10,full,-0.4873870521535032
412,412,SD010,dp,eng,labeled,LHT7,linear,0.052500784771862985
413,413,SD010,dp,eng,labeled,LHT7,full,-0.026533117099294744
414,414,SD010,dp,eng,labeled,LHH10,linear,-0.08160906761089305
415,415,SD010,dp,eng,labeled,LHH10,full,-0.09368476616696993
416,416,SD010,dp,eng,labeled,LHH5,linear,0.051508318798614464
417,417,SD010,dp,eng,labeled,LHH5,full,-0.13969084229331166
418,418,SD010,dp,eng,labeled,LAC4,linear,-0.07178663438125503
419,419,SD010,dp,eng,labeled,LAC4,full,-0.2739619829073077
420,420,SD010,dp,eng,labeled,ROF2,linear,0.03655480466918961
421,421,SD010,dp,eng,labeled,ROF2,full,-0.015388706348422303
422,422,SD010,dp,eng,labeled,ROF8,linear,0.11457808943366027
423,423,SD010,dp,eng,labeled,ROF8,full,-0.08440038624235953
424,424,SD010,dp,eng,labeled,RHB6,linear,-0.08500548512674078
425,425,SD010,dp,eng,labeled,RHB6,full,-0.2255687557507011
426,426,SD010,dp,eng,labeled,RAC6,linear,0.14783667308926396
427,427,SD010,dp,eng,labeled,RAC6,full,-0.1889048815519282
428,428,SD010,dp,eng,labeled,LA5,linear,0.046544040884229636
429,429,SD010,dp,eng,labeled,LA5,full,-0.13226986819683384
430,430,SD010,dp,eng,labeled,RHT5,linear,0.1258031365555075
431,431,SD010,dp,eng,labeled,RHT5,full,-0.2308055318756909
432,432,SD010,dp,eng,labeled,RA2,linear,-0.026056044949693883
433,433,SD010,dp,eng,labeled,RA2,full,-0.09439132947675606
434,434,SD010,dp,eng,labeled,RA8,linear,0.07123706526695729
435,435,SD010,dp,eng,labeled,RA8,full,-0.13631409944010164
436,436,SD010,dp,eng,labeled,ROF10,linear,0.020990970210086262
437,437,SD010,dp,eng,labeled,ROF10,full,-0.16056651214592035
438,438,SD010,dp,eng,labeled,RHH7,linear,-0.05553140462562582
439,439,SD010,dp,eng,labeled,RHH7,full,-0.12846224221367453
440,440,SD010,dp,cat,unlabeled,RHB4,linear,-0.056708546166605325
441,441,SD010,dp,cat,unlabeled,RHB4,full,-0.16772522223344866
442,442,SD010,dp,cat,unlabeled,RAC4,linear,-0.12053245384247625
443,443,SD010,dp,cat,unlabeled,RAC4,full,-0.16437065839573772
444,444,SD010,dp,cat,unlabeled,RHT10,linear,-0.11494139583164392
445,445,SD010,dp,cat,unlabeled,RHT10,full,-0.19214331285784506
446,446,SD010,dp,cat,unlabeled,RHH5,linear,-0.11894618276615967
447,447,SD010,dp,cat,unlabeled,RHH5,full,-0.17659328739333754
448,448,SD010,dp,cat,unlabeled,LA7,linear,-0.011521843538392695
449,449,SD010,dp,cat,unlabeled,LA7,full,-0.04303930616127667
450,450,SD010,dp,cat,unlabeled,RHT7,linear,-0.06255811730903398
451,451,SD010,dp,cat,unlabeled,RHT7,full,-0.20598635261520176
452,452,SD010,dp,cat,unlabeled,LHH7,linear,-0.04560316406260236
453,453,SD010,dp,cat,unlabeled,LHH7,full,-0.02805191117084822
454,454,SD010,dp,cat,unlabeled,LHT5,linear,-0.012533626290322685
455,455,SD010,dp,cat,unlabeled,LHT5,full,-0.05757009439425161
456,456,SD010,dp,cat,unlabeled,LAC6,linear,0.008268698717799275
457,457,SD010,dp,cat,unlabeled,LAC6,full,-0.09719056713671186
458,458,SD010,dp,cat,unlabeled,LOF8,linear,-0.07065884746460344
459,459,SD010,dp,cat,unlabeled,LOF8,full,-0.3016979210722344
460,460,SD010,dp,cat,unlabeled,LOF2,linear,-0.05022351877548272
461,461,SD010,dp,cat,unlabeled,LOF2,full,-0.0900928203623086
462,462,SD010,dp,cat,unlabeled,LOF5,linear,-0.01065534494847253
463,463,SD010,dp,cat,unlabeled,LOF5,full,-0.016058638097119552
464,464,SD010,dp,cat,unlabeled,LAC1,linear,-0.029052858834008332
465,465,SD010,dp,cat,unlabeled,LAC1,full,-0.16309745615916746
466,466,SD010,dp,cat,unlabeled,LHT8,linear,-0.06521608209855427
467,467,SD010,dp,cat,unlabeled,LHT8,full,-0.09256206130246246
468,468,SD010,dp,cat,unlabeled,LHT2,linear,-0.025755143905225836
469,469,SD010,dp,cat,unlabeled,LHT2,full,-0.07133137645956943
470,470,SD010,dp,cat,unlabeled,RA10,linear,-0.029858908744942576
471,471,SD010,dp,cat,unlabeled,RA10,full,-0.1132386804125808
472,472,SD010,dp,cat,unlabeled,RA7,linear,-0.039388590750367415
473,473,SD010,dp,cat,unlabeled,RA7,full,-0.08544577440911473
474,474,SD010,dp,cat,unlabeled,RHH2,linear,-0.09125682803775284
475,475,SD010,dp,cat,unlabeled,RHH2,full,-0.19463436508441456
476,476,SD010,dp,cat,unlabeled,RHH8,linear,-0.05990930331874834
477,477,SD010,dp,cat,unlabeled,RHH8,full,-0.07116035364750595
478,478,SD010,dp,cat,unlabeled,ROF7,linear,0.003738594332752343
479,479,SD010,dp,cat,unlabeled,ROF7,full,-0.16663965112728948
480,480,SD010,dp,cat,unlabeled,LAC10,linear,-0.012099192596437791
481,481,SD010,dp,cat,unlabeled,LAC10,full,-0.17676620670049872
482,482,SD010,dp,cat,unlabeled,RAC9,linear,-0.1232777948296548
483,483,SD010,dp,cat,unlabeled,RAC9,full,-0.1419634213121647
484,484,SD010,dp,cat,unlabeled,RHB9,linear,-0.039187582834986065
485,485,SD010,dp,cat,unlabeled,RHB9,full,-0.1569025490040263
486,486,SD010,dp,cat,unlabeled,RHB3,linear,-0.041051153542741435
487,487,SD010,dp,cat,unlabeled,RHB3,full,-0.27127295891311365
488,488,SD010,dp,cat,unlabeled,RAC3,linear,-0.1208567748560304
489,489,SD010,dp,cat,unlabeled,RAC3,full,-0.16895609536437972
490,490,SD010,dp,cat,unlabeled,ROF9,linear,-0.15141551589803234
491,491,SD010,dp,cat,unlabeled,ROF9,full,-0.18098367033594576
492,492,SD010,dp,cat,unlabeled,ROF3,linear,-0.06011264307897472
493,493,SD010,dp,cat,unlabeled,ROF3,full,-0.20727732739359428
494,494,SD010,dp,cat,unlabeled,RAC7,linear,-0.04530603008216121
495,495,SD010,dp,cat,unlabeled,RAC7,full,-0.07116588098652342
496,496,SD010,dp,cat,unlabeled,RHB7,linear,-0.025646608628521958
497,497,SD010,dp,cat,unlabeled,RHB7,full,-0.15310353939257554
498,498,SD010,dp,cat,unlabeled,RHH10,linear,-0.02788443332608436
499,499,SD010,dp,cat,unlabeled,RHH10,full,-0.11569538763403453
500,500,SD010,dp,cat,unlabeled,RA9,linear,0.008493883192883845
501,501,SD010,dp,cat,unlabeled,RA9,full,-0.05066950647177745
502,502,SD010,dp,cat,unlabeled,RHT4,linear,-0.006302639967487876
503,503,SD010,dp,cat,unlabeled,RHT4,full,-0.18008407324649675
504,504,SD010,dp,cat,unlabeled,RA3,linear,0.09462465993546056
505,505,SD010,dp,cat,unlabeled,RA3,full,-0.12061620633597013
506,506,SD010,dp,cat,unlabeled,LA4,linear,0.0053387508703375405
507,507,SD010,dp,cat,unlabeled,LA4,full,-0.03885181855605408
508,508,SD010,dp,cat,unlabeled,RHH6,linear,0.019558976488370496
509,509,SD010,dp,cat,unlabeled,RHH6,full,-0.057439033234262124
510,510,SD010,dp,cat,unlabeled,LHT6,linear,-0.1132242904810976
511,511,SD010,dp,cat,unlabeled,LHT6,full,-0.11619878615361146
512,512,SD010,dp,cat,unlabeled,RHB10,linear,-0.02262591004510909
513,513,SD010,dp,cat,unlabeled,RHB10,full,-0.19066446061117992
514,514,SD010,dp,cat,unlabeled,LHH4,linear,-0.009712724118965564
515,515,SD010,dp,cat,unlabeled,LHH4,full,-0.05156558833951325
516,516,SD010,dp,cat,unlabeled,LOF1,linear,-0.05872781104719625
517,517,SD010,dp,cat,unlabeled,LOF1,full,-0.1272667953028572
518,518,SD010,dp,cat,unlabeled,LOF10,linear,-0.05329047667531441
519,519,SD010,dp,cat,unlabeled,LOF10,full,-0.16744275059759656
520,520,SD010,dp,cat,unlabeled,LAC5,linear,0.00925435759674991
521,521,SD010,dp,cat,unlabeled,LAC5,full,-0.07446562727308775
522,522,SD010,dp,cat,unlabeled,LAC8,linear,-0.013146507091537198
523,523,SD010,dp,cat,unlabeled,LAC8,full,-0.07686215334381878
524,524,SD010,dp,cat,unlabeled,LAC2,linear,-0.1189567067309078
525,525,SD010,dp,cat,unlabeled,LAC2,full,-0.20425463078288786
526,526,SD010,dp,cat,unlabeled,LOF6,linear,0.04508237038078526
527,527,SD010,dp,cat,unlabeled,LOF6,full,-0.06864024082216971
528,528,SD010,dp,cat,unlabeled,LHH3,linear,-0.0105029386536129
529,529,SD010,dp,cat,unlabeled,LHH3,full,-0.003535554314003972
530,530,SD010,dp,cat,unlabeled,LHH9,linear,-0.006143113100021235
531,531,SD010,dp,cat,unlabeled,LHH9,full,-0.04809308473565314
532,532,SD010,dp,cat,unlabeled,LHT1,linear,0.09133197074093974
533,533,SD010,dp,cat,unlabeled,LHT1,full,0.07966502567995525
534,534,SD010,dp,cat,unlabeled,RHH1,linear,0.028386872849384726
535,535,SD010,dp,cat,unlabeled,RHH1,full,-0.012285402689263954
536,536,SD010,dp,cat,unlabeled,LA9,linear,-0.028709810070326695
537,537,SD010,dp,cat,unlabeled,LA9,full,-0.031030350802088543
538,538,SD010,dp,cat,unlabeled,RHT9,linear,-0.09035991178967093
539,539,SD010,dp,cat,unlabeled,RHT9,full,-0.02128584203543357
540,540,SD010,dp,cat,unlabeled,RA4,linear,0.03368372459695377
541,541,SD010,dp,cat,unlabeled,RA4,full,-0.12618767821730428
542,542,SD010,dp,cat,unlabeled,RHT3,linear,-0.08844791959987684
543,543,SD010,dp,cat,unlabeled,RHT3,full,-0.16256690675874744
544,544,SD010,dp,cat,unlabeled,LA3,linear,-0.0111542686022374
545,545,SD010,dp,cat,unlabeled,LA3,full,-0.07743805547998023
546,546,SD010,dp,cat,unlabeled,ROF4,linear,0.008257049240979763
547,547,SD010,dp,cat,unlabeled,ROF4,full,-0.0958153932368091
548,548,SD010,dp,cat,unlabeled,RA6,linear,-0.06454330914736542
549,549,SD010,dp,cat,unlabeled,RA6,full,-0.07809304789446597
550,550,SD010,dp,cat,unlabeled,RHT1,linear,0.007871976594422722
551,551,SD010,dp,cat,unlabeled,RHT1,full,-0.1981735188599427
552,552,SD010,dp,cat,unlabeled,LA1,linear,-0.01073916688356286
553,553,SD010,dp,cat,unlabeled,LA1,full,-0.06846441329079894
554,554,SD010,dp,cat,unlabeled,RHH9,linear,-0.20912742022085065
555,555,SD010,dp,cat,unlabeled,RHH9,full,-0.1477120950064145
556,556,SD010,dp,cat,unlabeled,RHH3,linear,-0.045558197295193816
557,557,SD010,dp,cat,unlabeled,RHH3,full,-0.14977362516221024
558,558,SD010,dp,cat,unlabeled,ROF6,linear,0.06440069858993062
559,559,SD010,dp,cat,unlabeled,ROF6,full,-0.13184428176716873
560,560,SD010,dp,cat,unlabeled,RAC2,linear,-0.026735230027565
561,561,SD010,dp,cat,unlabeled,RAC2,full,-0.07086084203142144
562,562,SD010,dp,cat,unlabeled,RHB2,linear,-0.07542269092828646
563,563,SD010,dp,cat,unlabeled,RHB2,full,-0.2676297173276093
564,564,SD010,dp,cat,unlabeled,RHB8,linear,-0.03258361007378318
565,565,SD010,dp,cat,unlabeled,RHB8,full,-0.2171091766817009
566,566,SD010,dp,cat,unlabeled,RAC8,linear,-0.039504284748776486
567,567,SD010,dp,cat,unlabeled,RAC8,full,-0.10780007324013834
568,568,SD010,dp,cat,unlabeled,LOF4,linear,-0.051496881037784416
569,569,SD010,dp,cat,unlabeled,LOF4,full,-0.07443921592403166
570,570,SD010,dp,cat,unlabeled,LHT3,linear,0.04097333992561463
571,571,SD010,dp,cat,unlabeled,LHT3,full,0.009967971183927494
572,572,SD010,dp,cat,unlabeled,LHT9,linear,-0.04440146347476517
573,573,SD010,dp,cat,unlabeled,LHT9,full,-0.13062334187572028
574,574,SD010,dp,cat,unlabeled,RAC10,linear,-0.07328118838052836
575,575,SD010,dp,cat,unlabeled,RAC10,full,-0.11744393097347072
576,576,SD010,dp,cat,unlabeled,LHH1,linear,-0.056407868984060985
577,577,SD010,dp,cat,unlabeled,LHH1,full,-0.10986721886778338
578,578,SD010,dp,cat,unlabeled,LHH6,linear,-0.005704454901871345
579,579,SD010,dp,cat,unlabeled,LHH6,full,-0.028283136149073174
580,580,SD010,dp,cat,unlabeled,LHT4,linear,-0.052556052665069714
581,581,SD010,dp,cat,unlabeled,LHT4,full,-0.06326022796882418
582,582,SD010,dp,cat,unlabeled,LHT10,linear,0.04182970774115311
583,583,SD010,dp,cat,unlabeled,LHT10,full,-0.052744429517154544
584,584,SD010,dp,cat,unlabeled,LAC7,linear,0.005520108750829868
585,585,SD010,dp,cat,unlabeled,LAC7,full,-0.04471003418295084
586,586,SD010,dp,cat,unlabeled,LOF3,linear,-0.06941102535829917
587,587,SD010,dp,cat,unlabeled,LOF3,full,-0.09503320174798804
588,588,SD010,dp,cat,unlabeled,LOF9,linear,-0.0310999800500539
589,589,SD010,dp,cat,unlabeled,LOF9,full,-0.10510988324923327
590,590,SD010,dp,cat,unlabeled,RAC5,linear,-0.05346857233316206
591,591,SD010,dp,cat,unlabeled,RAC5,full,-0.11631159884758288
592,592,SD010,dp,cat,unlabeled,RHB5,linear,-0.0887746280953195
593,593,SD010,dp,cat,unlabeled,RHB5,full,-0.09875198130694646
594,594,SD010,dp,cat,unlabeled,ROF1,linear,-0.04203597939818318
595,595,SD010,dp,cat,unlabeled,ROF1,full,-0.20009587968377796
596,596,SD010,dp,cat,unlabeled,RHH4,linear,-0.05728400086692807
597,597,SD010,dp,cat,unlabeled,RHH4,full,-0.14722319222414285
598,598,SD010,dp,cat,unlabeled,RHT6,linear,-0.06649420475375505
599,599,SD010,dp,cat,unlabeled,RHT6,full,-0.11220508587210408
600,600,SD010,dp,cat,unlabeled,RA1,linear,-0.007939214207909771
601,601,SD010,dp,cat,unlabeled,RA1,full,-0.1287726242013148
602,602,SD010,dp,cat,unlabeled,LA6,linear,-0.004021506853086729
603,603,SD010,dp,cat,unlabeled,LA6,full,-0.0383094796724097
604,604,SD010,dp,cat,unlabeled,LA2,linear,-0.019418332414610433
605,605,SD010,dp,cat,unlabeled,LA2,full,-0.09867343071186886
606,606,SD010,dp,cat,unlabeled,RA5,linear,-0.0460294506931351
607,607,SD010,dp,cat,unlabeled,RA5,full,-0.12120259402486523
608,608,SD010,dp,cat,unlabeled,RHT2,linear,-0.10460017857683923
609,609,SD010,dp,cat,unlabeled,RHT2,full,-0.1965913054416964
610,610,SD010,dp,cat,unlabeled,RHT8,linear,0.018004686910675922
611,611,SD010,dp,cat,unlabeled,RHT8,full,-0.11092992865689448
612,612,SD010,dp,cat,unlabeled,LA8,linear,-0.016488217680875532
613,613,SD010,dp,cat,unlabeled,LA8,full,-0.01854379856472721
614,614,SD010,dp,cat,unlabeled,RHB1,linear,0.03702509660557199
615,615,SD010,dp,cat,unlabeled,RHB1,full,-0.2519703592820571
616,616,SD010,dp,cat,unlabeled,RAC1,linear,-0.03527458786218627
617,617,SD010,dp,cat,unlabeled,RAC1,full,-0.2455707790310428
618,618,SD010,dp,cat,unlabeled,ROF5,linear,-0.08716906192108663
619,619,SD010,dp,cat,unlabeled,ROF5,full,-0.18341402854166625
620,620,SD010,dp,cat,unlabeled,LAC3,linear,-0.07086749234571461
621,621,SD010,dp,cat,unlabeled,LAC3,full,-0.14454894391961726
622,622,SD010,dp,cat,unlabeled,LAC9,linear,-0.1435702201461802
623,623,SD010,dp,cat,unlabeled,LAC9,full,-0.08390136298953446
624,624,SD010,dp,cat,unlabeled,LOF7,linear,-0.06627422483620822
625,625,SD010,dp,cat,unlabeled,LOF7,full,-0.21577669007284486
626,626,SD010,dp,cat,unlabeled,LHH8,linear,-0.04203500826468185
627,627,SD010,dp,cat,unlabeled,LHH8,full,-0.023351303880283215
628,628,SD010,dp,cat,unlabeled,LHH2,linear,-0.03347818769263401
629,629,SD010,dp,cat,unlabeled,LHH2,full,-0.06633314052433475
630,630,SD010,dp,cat,unlabeled,LA10,linear,0.05662187395855878
631,631,SD010,dp,cat,unlabeled,LA10,full,-0.04140521299971565
632,632,SD010,dp,cat,unlabeled,LHT7,linear,-0.08245804840314683
633,633,SD010,dp,cat,unlabeled,LHT7,full,-0.1159367727127043
634,634,SD010,dp,cat,unlabeled,LHH10,linear,-0.03533381928987983
635,635,SD010,dp,cat,unlabeled,LHH10,full,-0.2357402928171499
636,636,SD010,dp,cat,unlabeled,LHH5,linear,0.012686294051981612
637,637,SD010,dp,cat,unlabeled,LHH5,full,-0.008269466484002517
638,638,SD010,dp,cat,unlabeled,LAC4,linear,-0.050248078281156926
639,639,SD010,dp,cat,unlabeled,LAC4,full,-0.09838073065949762
640,640,SD010,dp,cat,unlabeled,ROF2,linear,0.01884133550256845
641,641,SD010,dp,cat,unlabeled,ROF2,full,-0.11484410788956705
642,642,SD010,dp,cat,unlabeled,ROF8,linear,0.027089504666087103
643,643,SD010,dp,cat,unlabeled,ROF8,full,-0.1314019268305526
644,644,SD010,dp,cat,unlabeled,RHB6,linear,-0.05356090613340401
645,645,SD010,dp,cat,unlabeled,RHB6,full,-0.14853535262826845
646,646,SD010,dp,cat,unlabeled,RAC6,linear,0.00011269509037282004
647,647,SD010,dp,cat,unlabeled,RAC6,full,-0.08386151326146178
648,648,SD010,dp,cat,unlabeled,LA5,linear,0.015645967223270708
649,649,SD010,dp,cat,unlabeled,LA5,full,-0.043093595052817804
650,650,SD010,dp,cat,unlabeled,RHT5,linear,-0.042678951635522114
651,651,SD010,dp,cat,unlabeled,RHT5,full,-0.08404312935852162
652,652,SD010,dp,cat,unlabeled,RA2,linear,0.04952537284593165
653,653,SD010,dp,cat,unlabeled,RA2,full,-0.08921667234881005
654,654,SD010,dp,cat,unlabeled,RA8,linear,-0.0651859803732778
655,655,SD010,dp,cat,unlabeled,RA8,full,-0.02496328354261311
656,656,SD010,dp,cat,unlabeled,ROF10,linear,-0.041539882810157434
657,657,SD010,dp,cat,unlabeled,ROF10,full,-0.11405284760851778
658,658,SD010,dp,cat,unlabeled,RHH7,linear,-0.017401356677256615
659,659,SD010,dp,cat,unlabeled,RHH7,full,-0.031344894863004145
660,660,SD010,dp,cat,labeled,RHB4,linear,-0.03728103794429078
661,661,SD010,dp,cat,labeled,RHB4,full,-0.07066311779288749
662,662,SD010,dp,cat,labeled,RAC4,linear,0.039208173443623685
663,663,SD010,dp,cat,labeled,RAC4,full,0.009699120683238771
664,664,SD010,dp,cat,labeled,RHT10,linear,-0.08011522585265282
665,665,SD010,dp,cat,labeled,RHT10,full,-0.14468300860972175
666,666,SD010,dp,cat,labeled,RHH5,linear,0.04685580520408895
667,667,SD010,dp,cat,labeled,RHH5,full,-0.19740702718174508
668,668,SD010,dp,cat,labeled,LA7,linear,0.020607038100679525
669,669,SD010,dp,cat,labeled,LA7,full,-0.08506556381899158
670,670,SD010,dp,cat,labeled,RHT7,linear,0.05664818289423805
671,671,SD010,dp,cat,labeled,RHT7,full,-0.11088916136544334
672,672,SD010,dp,cat,labeled,LHH7,linear,-0.0009478171285246199
673,673,SD010,dp,cat,labeled,LHH7,full,-0.11259640891857513
674,674,SD010,dp,cat,labeled,LHT5,linear,-0.001458727695789172
675,675,SD010,dp,cat,labeled,LHT5,full,-0.0597865955959456
676,676,SD010,dp,cat,labeled,LAC6,linear,0.04785831729195893
677,677,SD010,dp,cat,labeled,LAC6,full,-0.03422254837800162
678,678,SD010,dp,cat,labeled,LOF8,linear,-0.007154994550690061
679,679,SD010,dp,cat,labeled,LOF8,full,-0.2768313054292194
680,680,SD010,dp,cat,labeled,LOF2,linear,0.004433516183315469
681,681,SD010,dp,cat,labeled,LOF2,full,-0.025074068481425096
682,682,SD010,dp,cat,labeled,LOF5,linear,-0.0027719695425121827
683,683,SD010,dp,cat,labeled,LOF5,full,-0.039858145154453566
684,684,SD010,dp,cat,labeled,LAC1,linear,0.003216545178154005
685,685,SD010,dp,cat,labeled,LAC1,full,-0.09147445142344596
686,686,SD010,dp,cat,labeled,LHT8,linear,0.0036388592081227225
687,687,SD010,dp,cat,labeled,LHT8,full,-0.09899650337749943
688,688,SD010,dp,cat,labeled,LHT2,linear,0.06445855723929195
689,689,SD010,dp,cat,labeled,LHT2,full,-0.009721812265094843
690,690,SD010,dp,cat,labeled,RA10,linear,-0.12998261444585435
691,691,SD010,dp,cat,labeled,RA10,full,-0.06505793211047185
692,692,SD010,dp,cat,labeled,RA7,linear,-0.07650346029193088
693,693,SD010,dp,cat,labeled,RA7,full,-0.07404109796728821
694,694,SD010,dp,cat,labeled,RHH2,linear,-0.017502971197092706
695,695,SD010,dp,cat,labeled,RHH2,full,-0.18025081966768675
696,696,SD010,dp,cat,labeled,RHH8,linear,-0.004334674872913137
697,697,SD010,dp,cat,labeled,RHH8,full,-0.030091178765029564
698,698,SD010,dp,cat,labeled,ROF7,linear,0.002487771966123423
699,699,SD010,dp,cat,labeled,ROF7,full,-0.037761671393429265
700,700,SD010,dp,cat,labeled,LAC10,linear,-0.08617673647736418
701,701,SD010,dp,cat,labeled,LAC10,full,-0.055389194609290836
702,702,SD010,dp,cat,labeled,RAC9,linear,0.04122381604836381
703,703,SD010,dp,cat,labeled,RAC9,full,0.0037353163420604783
704,704,SD010,dp,cat,labeled,RHB9,linear,-0.13446547236337306
705,705,SD010,dp,cat,labeled,RHB9,full,-0.099178512212607
706,706,SD010,dp,cat,labeled,RHB3,linear,0.0524416521209214
707,707,SD010,dp,cat,labeled,RHB3,full,-0.12661360401865762
708,708,SD010,dp,cat,labeled,RAC3,linear,0.03770293586374423
709,709,SD010,dp,cat,labeled,RAC3,full,-0.02506680635925112
710,710,SD010,dp,cat,labeled,ROF9,linear,-0.038808778506901766
711,711,SD010,dp,cat,labeled,ROF9,full,-0.06955944887795376
712,712,SD010,dp,cat,labeled,ROF3,linear,-0.00508072282425209
713,713,SD010,dp,cat,labeled,ROF3,full,-0.10264893924694693
714,714,SD010,dp,cat,labeled,RAC7,linear,-0.03476902907783444
715,715,SD010,dp,cat,labeled,RAC7,full,-0.12771489286357302
716,716,SD010,dp,cat,labeled,RHB7,linear,0.027994677830509282
717,717,SD010,dp,cat,labeled,RHB7,full,-0.033192165056191984
718,718,SD010,dp,cat,labeled,RHH10,linear,-0.02388658781461535
719,719,SD010,dp,cat,labeled,RHH10,full,-0.03736791262170321
720,720,SD010,dp,cat,labeled,RA9,linear,-0.047623728671149064
721,721,SD010,dp,cat,labeled,RA9,full,-0.12414728607037095
722,722,SD010,dp,cat,labeled,RHT4,linear,0.02226827513183012
723,723,SD010,dp,cat,labeled,RHT4,full,-0.1175508486941196
724,724,SD010,dp,cat,labeled,RA3,linear,0.0580886716526423
725,725,SD010,dp,cat,labeled,RA3,full,-0.13787285328877236
726,726,SD010,dp,cat,labeled,LA4,linear,0.025350673411397736
727,727,SD010,dp,cat,labeled,LA4,full,-0.02338600283752984
728,728,SD010,dp,cat,labeled,RHH6,linear,0.02724122457099967
729,729,SD010,dp,cat,labeled,RHH6,full,-0.08487081555209601
